timestamp,fee
1588636800,1413.743726990835
1588723200,1462.8279297048307
1588809600,1549.4757676592844
1588896000,1678.6218085480823
1588982400,1797.8384193575305
1589068800,1918.388049998551
1589155200,1770.362005057746
1589241600,1454.9604970790288
1589328000,1476.9769610712951
1589414400,1407.7009430194767
1589500800,1432.4472265091204
1589587200,1517.292443233325
1589673600,1494.4634040036572
1589760000,1501.248343624665
1589846400,1543.5155438133206
1589932800,1539.263104468882
1590019200,1533.358229094531
1590105600,1453.530436730787
1590192000,1402.5622925238067
1590278400,1461.5051906161116
1590364800,1592.1487633216796
1590451200,1579.5383016041358
1590537600,1534.5308806848273
1590624000,1642.8990374252787
1590710400,1733.977139367747
1590796800,1886.58898150477
1590883200,1916.80880129476
1590969600,1846.7370105143518
1591056000,1881.2910944525643
1591142400,1966.4838142708563
1591228800,1727.328838987149
1591315200,1650.4489636513053
1591401600,1605.1991378263976
1591488000,1588.343394477044
1591574400,1603.1261172619027
1591660800,1788.1567914901345
1591747200,1780.7715010066001
1591833600,1806.654264507996
1591920000,1620.471924291528
1592006400,1776.5987612903743
1592092800,2576.288577919707
1592179200,4826.849468251231
1592265600,14189.685819567065
1592352000,27103.794971554726
1592438400,42579.147956471665
1592524800,66421.6270693015
1592611200,92110.2110128086
1592697600,140672.9983415518
1592784000,205898.54195454478
1592870400,231365.8686762291
1592956800,227058.19993363757
1593043200,221949.03145272715
1593129600,238833.04306890714
1593216000,247813.8493299206
1593302400,252593.52235161248
1593388800,259890.13428354982
1593475200,271429.89590518235
1593561600,274148.042587448
1593648000,250462.94761360256
1593734400,120501.09467783279
1593820800,111062.2009218758
1593907200,99176.02023637223
1593993600,101727.17566417743
1594080000,110743.1750754932
1594166400,102240.02927386343
1594252800,105256.18702849552
1594339200,106860.18005770036
1594425600,101362.00532469651
1594512000,106342.04168474987
1594598400,120514.90765564462
1594684800,106040.26043868241
1594771200,101662.88534673935
1594857600,99400.01630774101
1594944000,95157.93494648935
1595030400,83446.95794556022
1595116800,103812.69436893091
1595203200,128212.79426914915
1595289600,134521.0640970423
1595376000,142825.0560854185
1595462400,161203.54811102006
1595548800,134065.65275674147
1595635200,95009.32526696382
1595721600,62444.74083893324
1595808000,74564.52360650885
1595894400,220682.3014039064
1595980800,325296.3969711164
1596067200,306186.73383355764
1596153600,183928.5060119665
1596240000,187769.4300202221
1596326400,202170.36914901063
1596412800,169821.91367175305
1596499200,141373.17144244842
1596585600,146778.0280608306
1596672000,173143.04273920873
1596758400,175645.32077534692
1596844800,161666.02431235297
1596931200,176946.16993734505
1597017600,151088.6320470898
1597104000,153299.86713615764
1597190400,189992.21545826673
1597276800,225748.25938047277
1597363200,173452.1906261119
1597449600,133626.16611584136
1597536000,137260.48302211481
1597622400,130995.36830500023
1597708800,133106.57700275586
1597795200,129778.44135355859
1597881600,126418.9503429204
1597968000,128505.491542583
1598054400,127147.90374625803
1598140800,130379.32780437163
1598227200,141824.33810245295
1598313600,131854.42145033195
1598400000,130762.52485636904
1598486400,130316.1458608531
1598572800,132718.9091353804
1598659200,131254.6552949718
1598745600,130159.84787439212
1598832000,126863.84440722005
1598918400,134271.45863438916
1599004800,134282.7304762603
1599091200,114164.34868303195
1599177600,104101.26666065562
1599264000,98804.27707253945
1599350400,98346.27474814683
1599436800,101146.62613056727
1599523200,96770.29574123732
1599609600,100628.2621244217
1599696000,94493.38547470285
1599782400,103397.57137071366
1599868800,103705.95816921242
1599955200,104274.93273740476
1600041600,137372.88486782945
1600128000,209467.80640142583
1600214400,166098.42901837057
1600300800,113735.71483480974
1600387200,121007.27102169562
1600473600,107013.40985956063
1600560000,114929.82832181492
1600646400,110642.24816469527
1600732800,110885.59634870251
1600819200,115404.8779876634
1600905600,118322.06160779679
1600992000,121055.12302402648
1601078400,120198.69125480311
1601164800,120223.59280145817
1601251200,121438.43682223334
1601337600,122252.6484526156
1601424000,124501.36353158102
1601510400,122858.97521331368
1601596800,117497.68198035027
1601683200,117492.36057488575
1601769600,116408.41930816496
1601856000,122393.40722550894
1601942400,124643.16282438293
1602028800,123175.93407816181
1602115200,123676.13706503842
1602201600,127067.44021387487
1602288000,129678.88414910657
1602374400,134025.82177312905
1602460800,133077.69025746282
1602547200,136370.61370595725
1602633600,141964.99226044354
1602720000,146105.4759759181
1602806400,150912.85950814304
1602892800,156836.38949415795
1602979200,147769.50498590004
1603065600,159243.2888381059
1603152000,142142.35736811606
1603238400,148495.26020429702
1603324800,157903.37790735663
1603411200,164241.51599592334
1603497600,175999.3345137521
1603584000,170014.05025935418
1603670400,172482.89137246727
1603756800,175780.51691176757
1603843200,178537.59271343768
1603929600,177935.04926948305
1604016000,171663.06843757504
1604102400,172257.9175287827
1604188800,178548.55593788708
1604275200,174367.30999538786
1604361600,171388.23357024504
1604448000,172147.39192306984
1604534400,180294.67649121778
1604620800,184426.90110470634
1604707200,196960.1763647355
1604793600,198419.80932922024
1604880000,185332.941006144
1604966400,186572.83055460776
1605052800,196509.57974098818
1605139200,208145.8838626851
1605225600,210729.39029686476
1605312000,208413.24174919375
1605398400,208103.29988560214
1605484800,202801.16029692488
1605571200,203876.91787896692
1605657600,235809.07899049134
1605744000,250788.34519775407
1605830400,244652.36483632057
1605916800,260761.13382636095
1606003200,288372.08913188404
1606089600,274542.06762159173
1606176000,287625.7962387624
1606262400,284523.1272955335
1606348800,227059.7772817651
1606435200,180167.08927918263
1606521600,205949.2041761172
1606608000,206466.39435294326
1606694400,213791.69677986015
1606780800,238692.43546144283
1606867200,228229.31036201026
1606953600,253943.78558132332
1607040000,236938.28007551844
1607126400,224412.87084414536
1607212800,234356.14176127006
1607299200,220117.50272451944
1607385600,225814.0050473665
1607472000,225477.6132247117
1607558400,215319.815512742
1607644800,219943.50680358344
1607731200,220484.56197564956
1607817600,226069.79446423842
1607904000,235276.01062472124
1607990400,245753.41135329683
1608076800,263176.4828316191
1608163200,282564.2220309893
1608249600,336201.5354203333
1608336000,345798.7199963217
1608422400,342040.7895133733
1608508800,361364.506547164
1608595200,336591.2028978315
1608681600,372041.6552284988
1608768000,371250.698953237
1608854400,385004.8909392103
1608940800,385389.5887312848
1609027200,438545.80145302205
1609113600,465639.5422997478
1609200000,430024.692837737
1609286400,542371.2896943417
1609372800,624978.5804465583
1609459200,609485.8453471846
1609545600,651274.9650515479
1609632000,674769.8513162759
1609718400,481053.56976412545
1609804800,395454.15669085016
1609891200,431291.3478391084
1609977600,480801.62334932375
1610064000,477835.39477255085
1610150400,396524.45573312807
1610236800,440976.76740975666
1610323200,456935.6538930219
1610409600,485632.754549728
1610496000,497919.1052702778
1610582400,656043.7786319695
1610668800,701152.7202565152
1610755200,801726.881583347
1610841600,752591.1948325568
1610928000,695071.3201277794
1611014400,738668.6047353087
1611100800,745605.8486636158
1611187200,695572.1139003441
1611273600,567677.4684602506
1611360000,495641.81093738734
1611446400,484827.6249960777
1611532800,532993.933043031
1611619200,457870.6025744895
1611705600,455808.94516148814
1611792000,519972.24728279875
1611878400,603256.496935272
1611964800,688942.5985467143
1612051200,704054.5297500844
1612137600,689389.5713935894
1612224000,749693.795300401
1612310400,835595.7606368249
1612396800,997073.153307299
1612483200,1031122.6415360363
1612569600,1048758.8136941218
1612656000,1098980.7621250679
1612742400,1100092.4289538534
1612828800,1326850.0322079093
1612915200,1412842.79470063
1613001600,1378218.025829291
1613088000,1395485.709424729
1613174400,1409081.1578088144
1613260800,1415745.2171189692
1613347200,1437367.7153563579
1613433600,1342293.9180124474
1613520000,1538086.0481517005
1613606400,1534209.0004253369
1613692800,1485819.853276236
1613779200,1446358.4138621548
1613865600,1419233.6135861955
1613952000,1354594.0872571783
1614038400,1051106.0622476751
1614124800,955939.0538799393
1614211200,1037328.0936159125
1614297600,968676.6813120729
1614384000,864310.5061930694
1614470400,794908.3219370212
1614556800,744365.5887128417
1614643200,816710.8349072355
1614729600,1009110.7853882322
1614816000,1182809.3161376028
1614902400,1126509.6358574147
1614988800,1084970.9025832596
1615075200,946534.2098106974
1615161600,993398.2633235158
1615248000,1098316.2719842943
1615334400,1429022.7249269865
1615420800,1555512.0484950617
1615507200,1215426.6560781016
1615593600,956778.7705834035
1615680000,963358.471732294
1615766400,920623.4452820465
1615852800,989496.0902064551
1615939200,1112422.1527987001
1616025600,1246291.173331151
1616112000,1324048.0249751627
1616198400,1368989.6446894645
1616284800,1283583.686935545
1616371200,1319883.9467533953
1616457600,1269737.5828158096
1616544000,1321455.6981061362
1616630400,1139795.917124538
1616716800,1029579.7935428765
1616803200,1782013.7367293336
1616889600,2027513.1024606247
1616976000,1724506.0813543093
1617062400,1787501.0569778208
1617148800,1584476.5411711715
1617235200,1620203.2633336408
1617321600,1656555.6460345727
1617408000,2039927.931191456
1617494400,2225935.9251522133
1617580800,1981566.225056635
1617667200,1865976.7620048285
1617753600,1802873.0052668783
1617840000,1750606.4618126699
1617926400,1795199.653338239
1618012800,2029927.3183321059
1618099200,2013129.468094107
1618185600,1831692.850680807
1618272000,1403067.5016700472
1618358400,1435679.6996530308
1618444800,2091409.0375764386
1618531200,2246134.130317023
1618617600,1974511.471312044
1618704000,1500411.0627668712
1618790400,1222922.8864468872
1618876800,938488.8476757405
1618963200,1091137.2882595211
1619049600,1461007.0368925664
1619136000,1383823.8509469125
1619222400,1141742.0637518147
1619308800,1028113.9448226697
1619395200,1054517.785403556
1619481600,1064739.8000061987
1619568000,1061573.1255827302
1619654400,1086622.5112856806
1619740800,1004170.9116673874
1619827200,1063038.1893495962
1619913600,1053518.8156625081
1620000000,1209958.6196810747
1620086400,1332281.2513958327
1620172800,1316876.8946145696
1620259200,1353909.3056540012
1620345600,1409393.0526820743
1620432000,1437352.443224846
1620518400,1399990.7620390006
1620604800,1509120.130421394
1620691200,1435774.8888650113
1620777600,1508919.039969045
1620864000,1584075.183557087
1620950400,1826720.5720874378
1621036800,1811457.0993931282
1621123200,1563436.7501774582
1621209600,1399169.6319053576
1621296000,1473797.0620002872
1621382400,961529.7898077238
1621468800,713150.5571249088
1621555200,689143.2714058987
1621641600,622489.6142525802
1621728000,578847.6543785974
1621814400,546727.162714969
1621900800,566835.9380291562
1621987200,585364.5275589328
1622073600,592463.0693349544
1622160000,593840.5507296353
1622246400,573112.7370169908
1622332800,485710.8744951104
1622419200,524885.9447033764
1622505600,544315.1473404799
1622592000,564391.367227381
1622678400,570117.151885423
1622764800,578640.3732567796
1622851200,577507.2759453984
1622937600,578442.2546947226
1623024000,581834.0134290141
1623110400,595810.5977686278
1623196800,576499.5490057542
1623283200,573504.1877881407
1623369600,557156.4217220747
1623456000,526431.0576524459
1623542400,534341.8718662487
1623628800,545693.9450387144
1623715200,560988.5165511632
1623801600,564599.0482046125
1623888000,569739.1795145031
1623974400,559827.738044695
1624060800,539867.1400564737
1624147200,512807.86375782755
1624233600,463060.9364861034
1624320000,406124.95841322717
1624406400,424302.56728204695
1624492800,434288.3644469652
1624579200,454022.25511063705
1624665600,446119.6840029296
1624752000,444715.6921660826
1624838400,455010.82895345206
1624924800,433016.6962229526
1625011200,311346.2450901252
1625097600,330096.47350441635
1625184000,350232.3756006512
1625270400,358319.5255613716
1625356800,379530.46320043877
1625443200,413226.1705293055
1625529600,439042.277038913
1625616000,436356.7699988067
1625702400,470230.3460959874
1625788800,475773.52669251786
1625875200,542324.6473079474
1625961600,564702.5258597893
1626048000,583693.5188399263
1626134400,587245.85082152
1626220800,610639.434500554
1626307200,637652.7349558262
1626393600,644985.1451997305
1626480000,663285.7149141751
1626566400,670406.4524585523
1626652800,678887.9978855412
1626739200,665106.3011279213
1626825600,685816.1824601787
1626912000,681757.9035779169
1626998400,691850.577116454
1627084800,708667.0328017054
1627171200,733525.5051562231
1627257600,723341.600453695
1627344000,730283.7417989891
1627430400,716148.0667988639
1627516800,697887.0194942566
1627603200,782012.1171725054
1627689600,786225.350522075
1627776000,789779.324815507
1627862400,800735.2688851657
1627948800,747421.3243372652
1628035200,757649.0953100444
1628121600,752576.8504248954
1628208000,762093.0524579855
1628294400,775790.330227287
1628380800,800911.5143635576
1628467200,814303.6237889144
1628553600,849259.1705392894
1628640000,837501.4059786528
1628726400,845424.4891817931
1628812800,847083.3619488123
1628899200,878906.3300545801
1628985600,908356.0190168144
1629072000,893648.411778033
1629158400,864224.6241932337
1629244800,887368.5476161613
1629331200,879155.4027733738
1629417600,895476.6841579833
1629504000,890595.4276817743
1629590400,930056.9148715165
1629676800,942379.2797957126
1629763200,977474.2538002087
1629849600,914894.869845214
1629936000,965183.0644144947
1630022400,915260.9395872751
1630108800,959824.7033653678
1630195200,923370.8971899009
1630281600,955413.0002670952
1630368000,953573.170556306
1630454400,983805.463875279
1630540800,1112112.874384122
1630627200,1283023.2235726933
1630713600,1276031.307464098
1630800000,1184487.0779423732
1630886400,1346377.5128301838
1630972800,1397998.6404298523
1631059200,1110744.4369213763
1631145600,1014658.0949705251
1631232000,1031606.268089965
1631318400,982815.5687257823
1631404800,1017059.0477783808
1631491200,986474.2563592999
1631577600,943982.1646074181
1631664000,949922.0668959677
1631750400,964705.5752592011
1631836800,974304.546013715
1631923200,1070211.7569027029
1632009600,1120647.4854560548
1632096000,1007238.8851127118
1632182400,1022183.8390941002
1632268800,1011060.014119175
1632355200,1072093.9876202678
1632441600,1147520.6708579431
1632528000,1066535.4322861752
1632614400,1010642.1150403912
1632700800,1060233.470693985
1632787200,1070680.0978752635
1632873600,1049159.917441675
1632960000,914275.5495719012
1633046400,954482.9332513241
1633132800,934082.7015799918
1633219200,818588.1872769534
1633305600,799959.876225602
1633392000,787041.227286789
1633478400,862516.2988828482
1633564800,885845.0927419739
1633651200,838153.4160492176
1633737600,712348.7051082669
1633824000,701852.586346324
1633910400,714240.1396501496
1633996800,704384.5840448716
1634083200,749636.0209748728
1634169600,952725.1823242658
1634256000,1064034.4613948157
1634342400,1150512.5096708364
1634428800,1187457.5525063053
1634515200,1253121.8949561385
1634601600,1421829.0676719295
1634688000,1448096.154013163
1634774400,1502662.8802618682
1634860800,1244852.4781876027
1634947200,1091732.9643206426
1635033600,1067664.307945723
1635120000,1128263.4789422683
1635206400,1163431.659213465
1635292800,1270249.201395312
1635379200,1376819.516697255
1635465600,1712121.6392573754
1635552000,2005184.9615119451
1635638400,1588571.8850689745
1635724800,1540410.8511310713
1635811200,1459301.2738370218
1635897600,1386211.887970595
1635984000,1161584.4538727042
1636070400,1143643.7174641243
1636156800,1050525.3772605557
1636243200,937756.4984899893
1636329600,1000139.278983418
1636416000,1115809.2538858943
1636502400,917669.2644580198
1636588800,933774.6642814123
1636675200,957878.2888718299
1636761600,927810.8079787595
1636848000,940648.3989504179
1636934400,1010690.1182217103
1637020800,940486.9441335332
1637107200,984867.3357347179
1637193600,895659.0098661596
1637280000,831467.260075453
1637366400,850485.3790108019
1637452800,900160.1519761665
1637539200,867476.9365788338
1637625600,871348.7067375267
1637712000,844620.8285379253
1637798400,824137.8114570674
1637884800,849570.5215952087
1637971200,876460.0556159441
1638057600,829928.1874769566
1638144000,835022.7603008021
1638230400,923345.4611055269
1638316800,919474.5640843834
1638403200,925737.5972949726
1638489600,899828.525470737
1638576000,903705.5936966072
1638662400,888276.0525454949
1638748800,857115.1917673541
1638835200,874393.5151246754
1638921600,888138.1776433678
1639008000,881025.7633497638
1639094400,897952.0622056084
1639180800,887647.191115298
1639267200,927536.0748239628
1639353600,898287.9111759958
1639440000,819896.2638948128
1639526400,809187.0529188581
1639612800,856019.617755302
1639699200,944170.307215155
1639785600,835804.0620466637
1639872000,788492.457682051
1639958400,822893.2035105716
1640044800,766673.2171936297
1640131200,815766.5286259729
1640217600,812977.8878919358
1640304000,828927.8876933446
1640390400,822646.629654554
1640476800,802421.1782328519
1640563200,777589.8108478088
1640649600,774358.2943684226
1640736000,763626.4578523632
1640822400,751687.6962635383
1640908800,716991.5818545085
1640995200,714615.1628501108
1641081600,686887.539355182
1641168000,711021.3811249364
1641254400,706786.9626487242
1641340800,728832.9249526351
1641427200,685156.0985838519
1641513600,666366.8652219322
1641600000,670292.8152331164
1641686400,661892.1365771978
1641772800,633856.5239377184
1641859200,641432.6177725666
1641945600,626597.3975734678
1642032000,630282.4001416764
1642118400,651415.2741220398
1642204800,646759.884708823
1642291200,637259.1463496188
1642377600,640075.2806157497
1642464000,629170.9070600979
1642550400,630619.6709402722
1642636800,650044.2760871816
1642723200,599112.8093325635
1642809600,520885.6663708209
1642896000,485531.1856577944
1642982400,468965.9580055828
1643068800,421226.9849499607
1643155200,412652.04122338287
1643241600,410132.66087838594
1643328000,407477.1904135957
1643414400,445347.89541110955
1643500800,402355.1536465087
1643587200,432025.3835900544
1643673600,413408.4017491037
1643760000,431369.9687861255
1643846400,388830.84570029145
1643932800,421346.07823606714
1644019200,400900.90282702335
1644105600,398187.4572704761
1644192000,391439.5167303263
1644278400,372490.9317721473
1644364800,376778.4123189254
1644451200,398064.9635354083
1644537600,447100.7909303142
1644624000,415797.1224435635
1644710400,466561.8053321322
1644796800,421845.12269213184
1644883200,424364.2198631795
1644969600,417754.58399054955
1645056000,416730.51800982613
1645142400,398506.20516256976
1645228800,409663.5375468888
1645315200,401130.3991029834
1645401600,422938.8516044887
1645488000,384807.57884727523
1645574400,394770.55785307847
1645660800,356072.9893811801
1645747200,334781.0334859113
1645833600,339121.58260704676
1645920000,326305.3959883818
1646006400,335591.4261946353
1646092800,361675.26667018427
1646179200,342329.15858665755
1646265600,359989.9493654716
1646352000,369246.09912799194
1646438400,395409.216059851
1646524800,382386.3940726688
1646611200,389577.6409898183
1646697600,390601.1333705685
1646784000,407290.27004235086
1646870400,400557.13650609436
1646956800,380631.1655727065
1647043200,388562.2846307685
1647129600,372933.0913173442
1647216000,387253.6114367244
1647302400,379145.83138483786
1647388800,375619.70538135304
1647475200,370698.59131017834
1647561600,376963.10100514785
1647648000,380492.08215180674
1647734400,398421.5205970422
1647820800,385545.6036316661
1647907200,413469.9833714101
1647993600,388022.5053279159
1648080000,399276.3979397777
1648166400,393768.3619764505
1648252800,410844.2118383844
1648339200,406998.9524453347
1648425600,441599.8500641058
1648512000,430515.72468700923
1648598400,402146.13303176744
1648684800,423023.44948144513
1648771200,386651.2282027638
1648857600,396071.51335319504
1648944000,400530.2381481589
1649030400,393672.8893640736
1649116800,402448.87912067864
1649203200,391820.6140349583
1649289600,384390.50419236947
1649376000,342125.55201096757
1649462400,345214.73292731587
1649548800,336004.7589420839
1649635200,349752.95279512013
1649721600,330877.05742256803
1649808000,338153.32064001664
1649894400,338135.5207452439
1649980800,336190.7050199627
1650067200,344005.36418294907
1650153600,338224.0895529056
1650240000,335842.23400752456
1650326400,335027.55838752794
1650412800,344777.2464752545
1650499200,335217.8004440573
1650585600,325231.5967282128
1650672000,329540.83360074257
1650758400,314362.752697832
1650844800,318392.26718490815
1650931200,327459.0790304642
1651017600,309742.08806727635
1651104000,246955.49710696793
1651190400,234855.27255663965
1651276800,229778.2356684756
1651363200,219616.04355425807
1651449600,218095.41843313657
1651536000,229588.1915300442
1651622400,206626.66636338938
1651708800,174287.2890664577
1651795200,163664.38907532077
1651881600,153177.00836253926
1651968000,157235.94339355195
1652054400,141061.08416160208
1652140800,133454.7767735668
1652227200,131861.72541777467
1652313600,115275.50026418784
1652400000,115190.53090181807
1652486400,112503.89411836203
1652572800,116308.55977892657
1652659200,117824.44397218933
1652745600,122381.31326164921
1652832000,118822.19515144969
1652918400,110763.77685114808
1653004800,114577.97767239857
1653091200,108369.17272159735
1653177600,102896.72832295526
1653264000,105008.77634102918
1653350400,99413.16072665565
1653436800,113147.48751170383
1653523200,100659.33203650432
1653609600,94502.52120621913
1653696000,91412.2769197404
1653782400,88989.73456928956
1653868800,86770.6847708692
1653955200,86349.89639397347
1654041600,105182.09447767661
1654128000,90861.7983279384
1654214400,90199.54859296129
1654300800,95422.28966044312
1654387200,88242.48686676295
1654473600,89830.2868311163
1654560000,91057.56948298345
1654646400,81576.88199571575
1654732800,77370.84776148514
1654819200,84058.96465326488
1654905600,91759.9880757059
1654992000,82785.29137223458
1655078400,74106.78215353936
1655164800,62679.995468574896
1655251200,58610.401300803336
1655337600,63459.27418185402
1655424000,65058.45823810721
1655510400,68714.90058064328
1655596800,61515.79971015578
1655683200,66843.4119567847
1655769600,58295.723159974135
1655856000,54582.57442379011
1655942400,58247.71128893427
1656028800,56554.55479883225
1656115200,51714.89268370682
1656201600,52534.11165702642
1656288000,53372.984267617714
1656374400,51814.262729989
1656460800,51067.33062644487
1656547200,55174.50181172612
1656633600,61122.8803012028
1656720000,55294.2050629142
1656806400,57446.065359850625
1656892800,54979.324905077614
1656979200,53933.790421022575
1657065600,57597.319016968024
1657152000,57249.03828709256
1657238400,56831.88839178729
1657324800,52539.44184856858
1657411200,61336.556834499854
1657497600,55478.8694201302
1657584000,54325.73074886667
1657670400,52069.790173403875
1657756800,49576.08808766955
1657843200,49594.80975581834
1657929600,50645.622059273235
1658016000,51740.69322210475
1658102400,54893.474434053525
1658188800,58221.71244329205
1658275200,58435.77308436663
1658361600,59252.604274768346
1658448000,60275.460656418894
1658534400,63419.953268889854
1658620800,61141.6317918842
1658707200,58981.92390465254
1658793600,63592.60547555094
1658880000,61869.58958700188
1658966400,62074.80656732324
1659052800,61566.6667708016
1659139200,64134.44686693919
1659225600,63267.785606514386
1659312000,64480.83925283435
1659398400,62497.82337508291
1659484800,61720.23977903574
1659571200,60441.94984061389
1659657600,62713.40464610019
1659744000,61526.886700108786
1659830400,63161.44709768506
1659916800,63654.53857103299
1660003200,63653.533972049016
1660089600,61974.78890129377
1660176000,62568.501381543414
1660262400,59474.33804565898
1660348800,62197.12421647447
1660435200,60891.54556839234
1660521600,60580.34508673083
1660608000,65486.55017634762
1660694400,62479.79292154129
1660780800,62080.81612681682
1660867200,63251.3196059532
1660953600,62975.15397536258
1661040000,62539.23526594803
1661126400,62435.069094351966
1661212800,63396.90342885383
1661299200,61678.727832001525
1661385600,60738.11009661063
1661472000,63441.26106064336
1661558400,59169.07165958807
1661644800,60135.25812884746
1661731200,62100.35888804497
1661817600,84415.39816062676
1661904000,61937.5189804623
1661990400,65641.30160801271
1662076800,62640.72880659794
1662163200,65547.83720296803
1662249600,62020.625813691906
1662336000,66597.86323133524
1662422400,64828.53017178276
1662508800,63695.39759506647
1662595200,69531.01347045142
1662681600,66082.8441254153
1662768000,67587.54057900458
1662854400,64801.77526453665
