borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice
0.0283934724767136,53320.93177569612,0.75,0.020007127979252,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.0183818687815493,0.0007149597284736,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1534.765963979282,2741806.79079444,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7863917,1559260164,1.002017728845468,100000000000000000,253.3755794681937,18,2019-05-30,
0.030923326602144,54074.91115381173,0.75,0.0200071700941321,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.0313527999228961,0.0010133573550336,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,2043.3261134913769,2804904.72417996,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7870358,1559346408,1.0021039238754523,100000000000000000,264.67115849012566,18,2019-05-31,
0.030820525812144,54489.78120068948,0.75,0.0200072323699246,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.0508658983905887,0.0010004837858784,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,2038.9001871059395,2825409.80564969,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7876768,1559433349,1.0021985910409892,100000000000000000,263.9863400983596,18,2019-06-01,
0.0295074989962848,56497.9764487036,0.75,0.0200072904680924,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.069197214757369,0.0008416285505856,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1849.1164233858467,2916288.12846629,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7883128,1559519428,1.0022910201925894,100000000000000000,270.5870722777148,18,2019-06-02,
0.0290467251211104,59087.97484180228,0.75,0.0200073388959666,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.0853969462914678,0.0007883343189216,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1837.24574552731,3045139.36147027,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7889459,1559605969,1.0023790984312435,100000000000000000,251.12837475335087,18,2019-06-03,
0.0284033324278656,59505.29725519016,0.75,0.0200073857472629,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1013130546097585,0.0007160491185696,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1714.843994038706,3059872.02473713,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7895732,1559690354,1.0024658778495836,100000000000000000,237.3659266399577,18,2019-06-04,
0.0284448964532832,59646.64595697226,0.75,0.020007430834973,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1166548787911472,0.0007206439852512,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1727.6656893346176,3067570.01924234,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7902200,1559778003,1.0025539368376752,100000000000000000,245.6617272601452,18,2019-06-05,
0.0286148088787392,59971.88809514041,0.75,0.0200074761426235,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1321252837535521,0.0007395349112352,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1773.0700457963787,3086087.69919325,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7908743,1559865537,1.00264288839206,100000000000000000,248.343730142586,18,2019-06-06,
0.0285763734915264,60431.08662803405,0.75,0.0200075208814651,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.147484567555524,0.0007352466985152,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1778.44046376075,3109299.74661967,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7915011,1559950889,1.002728707090923,100000000000000000,249.72952875298023,18,2019-06-07,
0.028615293212832,60425.75318240533,0.75,0.0200075647264464,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.1626365695248026,0.000739589357088,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1786.591983780443,3109433.02596856,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7921228,1560035429,1.002813598786898,100000000000000000,244.3075361332889,18,2019-06-08,
