borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice,yield,utilization_ratio
0.0310116062456928,84.35309132,0.0,0.0200012254964312,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00058845,0.001024469676432,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.214188,4378.06627827,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,50.28473771,WBTC,8300103,1565135128,1.0019675306607174,100000000000000000,11352.65835048,8,2019-08-06,,-0.03580313821885461,0.036705600817686805
0.0305123444590464,83.73757682,0.0,0.0200012866511132,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00061813,0.00096227568072,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.04081447,4338.60954416,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.10815479,WBTC,8306510,1565220520,1.0020617094116684,100000000000000000,12036.02287705,8,2019-08-07,,0.05845212708019787,0.035041397805788084
0.0303110895237696,85.24510724,0.0,0.0200013447776298,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00064584,0.00093762793152,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.03418564,4413.63558408,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.69273055,WBTC,8312976,1565307962,1.0021553071724671,100000000000000000,11775.01905801,8,2019-08-08,,-0.021923801068847837,0.034370549863832624
0.0316064295317088,86.8287201,0.0,0.0200014040919674,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00067523,0.0011005216186176,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.49443096,4515.8067611,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,56.64600401,WBTC,8319057,1565389744,1.0022452085815168,100000000000000000,11890.27463746,8,2019-08-09,,0.009740550208503507,0.03868838766750621
0.0314628609435264,86.41032774,0.0,0.0200014758567468,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.0007108,0.0010819717607808,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.43286682,4491.79272587,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,54.93449762,WBTC,8325843,1565480048,1.002347732666257,100000000000000000,11326.31345846,8,2019-08-10,,-0.048592165308269486,0.03820983877928354
0.0329939693581824,86.06222025,0.0,0.020001544754302,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00074504,0.0012861785329344,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.89639845,4497.5463028,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.73310769,WBTC,8332358,1565567844,1.0024461455406628,100000000000000000,11626.57687693,8,2019-08-11,,0.02616494428568039,0.04331358992239657
0.0329469489088704,86.39759596,0.0,0.0200016229257005,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00078394,0.00127969850304,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.89678931,4514.31374671,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.73310769,WBTC,8338748,1565653204,1.0025466679804378,100000000000000000,11398.72107404,8,2019-08-12,,-0.019792424982380652,0.04315687105842896
0.0332359389387648,86.00079327,0.0,0.0200017009587026,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00082284,0.0013197386458656,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.96946969,4498.08945278,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,52.50515214,WBTC,8345143,1565738885,1.0026472091315268,100000000000000000,10968.84989829,8,2019-08-13,,-0.0384417344582797,0.04412019997796558
0.0335872590527232,86.67841101,0.0,0.0200017825460686,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00086329,0.001369089386928,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.11197498,4539.07157979,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.83725003,WBTC,8351556,1565824575,1.0027492446929924,100000000000000000,10174.58187771,8,2019-08-14,,-0.07516679077651567,0.045291294168242166
0.0328879498000896,90.6245745,0.0,0.0200018613149376,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00090343,0.0012715868698848,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.06797613,4734.14177356,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.48543839,WBTC,8357836,1565909198,1.0028487580523875,100000000000000000,10468.79868224,8,2019-08-15,,0.02850664187378804,0.04296024253763324
